claimId,userId,contractId,policyType,firstName,lastName,birthDate_day,birthDate_month,birthDate_year,profession,phone,email,postalAddress,incidentType,incidentDate,incidentTime,incidentLocation,incidentDescription,damages,thirdPartyInvolved,thirdPartyDetails_name,thirdPartyDetails_contactInfo,thirdPartyDetails_registrationId,thirdPartyDetails_insurerContact,supportingFilesCount,status,createdAt,label,indemnity,isCompatible,isDuplicate
aca687b6-6313-4188-9eef-738ac58903ba,4356e08d-e497-44a8-8851-901e17cd2c94,1396d942-1c1f-4204-8961-f8dd9d43efc2,professionnelle,Clara,Martin,15,1,1962,Médecin,0671438610,clara.martin@example.com,33 Rue Victor Hugo Nice,maladie,2023-07-08,09:19,Nice,Inondation à Nice,Pare-chocs endommagé,False,,,,,4,rejected,2025-07-01 18:28:40,suspicieux,0,False,False
3b52ceca-6d99-414f-9e5d-ce7364128bd4,95f5c1f1-2f1f-48d5-9f9e-2a079057ff86,47f7ef6f-c8eb-49a4-968c-f1e24e7624b0,santé,Jean,Andre,22,1,1986,Enseignant,0697726411,jean.andre@example.com,35 Rue des Lilas Montpellier,dégât des eaux,2024-02-13,08:08,Montpellier,Collision à Montpellier,Bijoux volés,False,,,,,0,pending,2025-07-01 18:28:40,suspicieux,0,False,False
4b5d865f-34ed-4072-b633-bca068469d3d,44126132-b22a-4ce9-98d7-9dea9e5e5a8d,ddb947c2-d26e-4a82-ab6a-d83f831dead3,automobile,Thomas,Lefevre,28,4,1981,Artisan,0699308727,thomas.lefevre@example.com,37 Rue Victor Hugo Marseille,incendie,2020-01-27,19:38,Marseille,Vol d’objets à Marseille,Murs et sol endommagés,True,Sophie Fournier,0625670605,,,5,approved,2025-07-01 18:28:40,suspicieux,0,False,False
e329e2f0-5b18-471c-8ded-895071ca5043,e4fbd266-dcfc-43d2-a8b6-3d15dda226da,541927ce-9e03-4937-94c4-24b2edb62bc1,voyage,Sophie,Dupont,14,4,1996,Médecin,0636888045,sophie.dupont@example.com,66 Rue de Paris Lyon,vol,2020-09-18,01:25,Lyon,Inondation à Lyon,Équipements inondés,True,Thomas Durand,0684294692,,,4,rejected,2025-07-01 18:28:40,valide,0,True,False
bcb4617c-886d-47f4-82ce-cf704223be39,552e9659-ee87-492c-bef5-f346c1c473c0,7f8e5907-874b-451e-b058-3e5d6b8c8efa,voyage,Marie,Moreau,19,5,1961,Ingénieur,0687099818,marie.moreau@example.com,41 Rue des Lilas Marseille,accident,2020-03-14,15:17,Marseille,Vol d’objets à Marseille,Murs et sol endommagés,True,Anna Fournier,0640923937,REG9638,,5,approved,2025-07-01 18:28:40,valide,0,True,False
0089fe74-6654-46c8-9781-5b1fa6ee6103,0b7a5346-894d-440e-bdf4-eeba0b89e123,4404df32-9483-4995-aa88-c8097afd4b9c,automobile,Clara,Girard,17,3,1991,Enseignant,0657599687,clara.girard@example.com,31 Rue Victor Hugo Marseille,dégât des eaux,2023-07-22,21:21,Marseille,Incendie dans une maison à Marseille,Bijoux volés,False,,,,,5,rejected,2025-07-01 18:28:40,suspicieux,0,False,False
acf2b3a2-51af-4398-acdb-03df183a94bf,6a84cf74-434c-4fbf-a35f-afe30320b434,2b520fd0-e7d5-49e4-9589-8b21635718c0,santé,Pierre,Lemoine,14,4,1968,Médecin,0687424312,pierre.lemoine@example.com,25 Rue des Lilas Bordeaux,vol,2021-03-01,13:35,Bordeaux,Incendie dans une maison à Bordeaux,Bijoux volés,False,,,,,2,approved,2025-07-01 18:28:40,suspicieux,0,False,False
34b7177b-7aa3-4a03-a27b-e04f81d1926f,1e69ae92-a027-4b0e-9c43-11e7c8492db5,fa28ea62-0ccd-4865-a264-68f047cc3c6b,santé,Clara,Lemoine,9,5,1951,Ingénieur,0630482267,clara.lemoine@example.com,40 Rue de Paris Lyon,incendie,2025-06-27,12:52,Lyon,Incendie dans une maison à Lyon,Équipements inondés,False,,,,,0,rejected,2025-07-01 18:28:40,suspicieux,0,False,False
06d5a0b3-acb2-48fa-99ee-a04c4505f776,2caed9ff-33be-4a61-9d33-703e8534dd14,dc693d41-fd4b-40e5-a720-1baa3e207364,habitation,Thomas,Dupont,1,12,1969,Médecin,0635346665,thomas.dupont@example.com,43 Rue Victor Hugo Strasbourg,incendie,2020-04-13,11:10,Strasbourg,Vol d’objets à Strasbourg,Pare-chocs endommagé,False,,,,,1,pending,2025-07-01 18:28:40,valide,0,True,False
93d1fc10-5f40-428e-8080-ed084604cc55,f6ceb204-b01f-4538-940a-17dda56c3925,1ea5dd02-409d-4cb9-ac7f-4901d5fc055d,habitation,Thomas,Martin,23,3,1960,Commerçant,0629902315,thomas.martin@example.com,87 Rue des Lilas Paris,dégât des eaux,2021-07-21,09:02,Paris,Incendie dans une maison à Paris,Bijoux volés,True,Paul Girard,0615940582,REG9852,insurer8@example.com,3,approved,2025-07-01 18:28:40,valide,0,True,False
5e5c64c6-25ef-47bd-8356-a4d946b4abb3,344fb445-4533-4b47-8eed-f8753e40181f,b0aae295-48e7-4a00-aef3-c814efaedc81,habitation,Emma,Lefevre,16,6,1961,Commerçant,0637668202,emma.lefevre@example.com,36 Rue des Lilas Strasbourg,vol,2025-04-03,12:09,Strasbourg,Maladie grave diagnostiquée à Strasbourg,Bijoux volés,False,,,,,3,rejected,2025-07-01 18:28:40,valide,0,True,False
5ee51d6f-fcd9-451e-958e-fe0017c4e1c0,8c847338-d28f-4975-a54f-6f2135c2761f,bc3e3b47-4eaf-4395-a4cf-56ab88c14217,santé,Anna,Lemoine,19,9,1975,Ingénieur,0651403708,anna.lemoine@example.com,77 Rue des Lilas Nice,maladie,2024-01-03,04:07,Nice,Inondation à Nice,Bijoux volés,False,,,,,1,pending,2025-07-01 18:28:40,valide,0,True,False
722175d0-01cd-470f-a0cd-91705e6925a9,ebb35164-373b-4125-884d-701a4ca3c8d6,a770b795-18df-492f-b0dc-17e5ce46356e,voyage,Clara,Andre,1,4,1993,Ingénieur,0634372157,clara.andre@example.com,86 Rue Victor Hugo Bordeaux,incendie,2023-11-26,10:58,Bordeaux,Vol d’objets à Bordeaux,Murs et sol endommagés,True,Clara Martin,0699271765,,insurer6@example.com,4,pending,2025-07-01 18:28:40,suspicieux,0,False,False
b9d8febf-562d-49bf-a5fe-c6f41cff0c07,8642ce20-0d2b-427d-95f5-ce9a17d0df12,ab26de9c-35c1-4d5e-b5d8-69add236b32a,habitation,Emma,Lefevre,11,3,1988,Commerçant,0623542098,emma.lefevre@example.com,25 Rue Victor Hugo Nice,accident,2020-11-01,11:39,Nice,Incendie dans une maison à Nice,Bijoux volés,True,Sophie Girard,0684550610,,,0,approved,2025-07-01 18:28:40,suspicieux,0,False,False
dc86291d-acde-4569-82c7-6d4cd2820f18,4aa6a6b0-b232-45d4-a958-395888995973,30f795a9-d4c8-4a3e-98c1-e411011d9acf,automobile,Thomas,Bonnet,13,4,1962,Ingénieur,0613519791,thomas.bonnet@example.com,18 Rue Victor Hugo Marseille,dégât des eaux,2021-03-24,19:27,Marseille,Incendie dans une maison à Marseille,Équipements inondés,False,,,,,5,rejected,2025-07-01 18:28:40,suspicieux,0,False,False
0c926d24-0eab-4da6-8d71-375dd921cc91,cd02c315-628f-4433-97f5-3e17e47a3c3e,a7680697-8a9c-4cdf-9a2f-29fad3544763,habitation,Paul,Lefevre,19,1,1954,Enseignant,0681594695,paul.lefevre@example.com,38 Rue de Paris Marseille,incendie,2024-10-11,15:08,Marseille,Maladie grave diagnostiquée à Marseille,Frais médicaux,True,Pierre Girard,0627232830,,insurer8@example.com,2,pending,2025-07-01 18:28:40,valide,0,True,False
b7f0aaa4-6562-4566-a955-41f2963b66cc,001f71fc-0924-4e87-b707-fd6bfc44c34b,bbaacccd-8138-4124-9319-e1da4235d57e,automobile,Thomas,Fournier,13,3,1959,Enseignant,0690788531,thomas.fournier@example.com,88 Rue Victor Hugo Lille,vol,2020-09-25,10:59,Lille,Inondation à Lille,Pare-chocs endommagé,False,,,,,1,pending,2025-07-01 18:28:40,valide,0,True,False
3af16df3-76a8-49db-809b-43521ede217b,157b9736-5f53-49d1-93e1-04e114c7d9db,b875cf24-f7c4-421f-a039-62bc00172ffa,automobile,Clara,Moreau,11,5,1954,Artisan,0615295236,clara.moreau@example.com,47 Rue Victor Hugo Nice,vol,2020-09-24,13:49,Nice,Collision à Nice,Bijoux volés,True,Marie Moreau,0645343294,,insurer2@example.com,0,approved,2025-07-01 18:28:40,suspicieux,0,True,False
5275255e-63d9-46a9-8fdc-66504227dd00,1f50a7a3-2b9b-4f3d-9098-23aff6aeff94,b8da6e9c-1881-45bf-88bd-f1b363b332f0,voyage,Pierre,Dupont,19,2,1977,Commerçant,0627089076,pierre.dupont@example.com,70 Rue Victor Hugo Paris,maladie,2024-01-08,05:11,Paris,Collision à Paris,Bijoux volés,False,,,,,1,rejected,2025-07-01 18:28:40,suspicieux,0,False,True
439752f6-af02-452c-8b22-4f8433266d4e,4a0ca37f-b511-4abd-b5c9-3ed17c5013bf,9dfd47bb-ff72-4427-a794-2b74701bb666,professionnelle,Clara,Lefevre,4,1,1965,Enseignant,0682487807,clara.lefevre@example.com,42 Rue de Paris Nantes,accident,2022-06-17,05:07,Nantes,Vol d’objets à Nantes,Bijoux volés,False,,,,,4,approved,2025-07-01 18:28:40,valide,0,True,False
b71dab09-fd74-4c7a-89dc-d74a605297df,a17ef99d-a8ad-406b-a438-f9368e14e85d,81345cf6-b011-46fb-ac4d-ae2d4a40e05e,transport,Clara,Lefevre,26,11,1979,Ingénieur,0656777508,clara.lefevre@example.com,60 Rue Victor Hugo Montpellier,accident,2022-10-16,19:00,Montpellier,Collision à Montpellier,Équipements inondés,True,Luc Fournier,0629104097,REG7257,insurer6@example.com,5,approved,2025-07-01 18:28:40,valide,0,True,False
d88f9bcc-398b-47a9-9a3a-602c17bd4c0a,4905d258-9431-467e-b27b-eea9214e12f4,abf9e2d1-9801-4b2e-a5d1-388ddc139b3f,automobile,Luc,Martin,16,3,1991,Ingénieur,0619296843,luc.martin@example.com,67 Rue de Paris Marseille,incendie,2022-01-05,10:15,Marseille,Incendie dans une maison à Marseille,Murs et sol endommagés,True,Luc Moreau,0637479964,,insurer10@example.com,5,pending,2025-07-01 18:28:40,suspicieux,0,False,False
895fa614-3f0e-434d-9cc0-698c8a54b3cd,8598e2a9-3614-48bf-b158-8eaaa7ded3d5,a320144f-9246-40b8-bc05-78fedbf83840,habitation,Sophie,Bonnet,4,7,1975,Enseignant,0653951077,sophie.bonnet@example.com,16 Rue Victor Hugo Paris,dégât des eaux,2024-10-07,06:59,Paris,Vol d’objets à Paris,Murs et sol endommagés,True,Marie Martin,0658643806,,insurer5@example.com,4,approved,2025-07-01 18:28:40,valide,0,True,False
d3ba9d15-54f3-4d8c-ba2d-6687b182da94,321c9d25-354d-42c3-9ff7-164c2c62e21d,b99a705a-3272-4e3c-aba8-6a719967eab1,voyage,Luc,Lefevre,23,11,1956,Artisan,0652323714,luc.lefevre@example.com,93 Rue des Lilas Marseille,dégât des eaux,2025-03-20,20:41,Marseille,Incendie dans une maison à Marseille,Frais médicaux,False,,,,,0,pending,2025-07-01 18:28:40,suspicieux,0,False,False
fc129782-1324-4f0f-90d6-a2b0bc951d46,d7d6a88f-ea11-4b83-8276-1df067905940,c6ed4265-8465-40c3-b868-3344e1afcb69,voyage,Thomas,Lemoine,22,2,1996,Commerçant,0640884016,thomas.lemoine@example.com,82 Rue de Paris Nantes,vol,2020-09-17,21:18,Nantes,Vol d’objets à Nantes,Murs et sol endommagés,True,Pierre Lemoine,0668000317,REG8657,,5,approved,2025-07-01 18:28:40,valide,0,True,False
079830ec-820f-4eab-929e-213259aee3be,a878a075-f3f9-4139-8df0-23ec62e5d492,8249c2bc-0daf-452f-b42d-f95a36635da8,santé,Clara,Lefevre,7,6,1983,Commerçant,0698337685,clara.lefevre@example.com,27 Rue Victor Hugo Lille,incendie,2023-11-25,14:50,Lille,Incendie dans une maison à Lille,Murs et sol endommagés,True,Jean Lefevre,0694984077,,,4,approved,2025-07-01 18:28:40,suspicieux,0,False,True
0a5f78c9-e7fd-423f-bd68-b120261c9249,d94f33d4-672f-40c3-af6c-a6c2ce3688c8,939bc712-d956-4cf7-ac71-4f1f5d43eb6c,automobile,Sophie,Girard,11,4,1958,Ingénieur,0638025635,sophie.girard@example.com,82 Rue des Lilas Paris,dégât des eaux,2024-11-28,00:16,Paris,Vol d’objets à Paris,Bijoux volés,False,,,,,1,rejected,2025-07-01 18:28:40,suspicieux,0,False,False
0e38baf7-a465-4bcf-a5e3-d35c877420d3,993a353a-be75-4395-a981-c96f1e380e04,be837bd4-9ef4-42c6-a237-694e9dfc95c6,habitation,Luc,Lefevre,16,5,1996,Commerçant,0637071907,luc.lefevre@example.com,24 Rue Victor Hugo Lille,maladie,2020-07-30,15:19,Lille,Inondation à Lille,Bijoux volés,True,Thomas Fournier,0684027581,REG2127,insurer9@example.com,3,rejected,2025-07-01 18:28:40,suspicieux,0,False,False
dbcafaef-81d8-4c9e-819d-57b60fca6d48,509f0c7c-ddef-4143-9c61-4bdaa1191dfa,093760c0-a7cc-495a-bd8a-8ab93374a1ba,automobile,Clara,Andre,17,8,1998,Commerçant,0650658510,clara.andre@example.com,64 Rue des Lilas Nice,accident,2021-05-14,15:57,Nice,Maladie grave diagnostiquée à Nice,Murs et sol endommagés,True,Clara Andre,0664152948,,insurer3@example.com,5,pending,2025-07-01 18:28:40,valide,0,True,False
10085f09-5635-4bed-84d0-a6fa78668485,028a2b60-57b9-4197-b86c-ea9bb69b10cf,eebf5d1b-eb81-4f4e-8b81-564bc0b5e9ca,habitation,Marie,Fournier,26,4,1950,Commerçant,0631916266,marie.fournier@example.com,32 Rue des Lilas Montpellier,accident,2022-02-02,12:19,Montpellier,Collision à Montpellier,Bijoux volés,True,Emma Lemoine,0630595225,,,3,approved,2025-07-01 18:28:40,suspicieux,0,False,False
a33f3527-32dd-4550-8694-7e9a0b1a8413,9a7eb709-77c4-42b8-ba74-c3baa370160a,72111b54-97f1-4dc4-9210-389090647edb,responsabilité civile,Luc,Moreau,25,6,1988,Ingénieur,0666946385,luc.moreau@example.com,62 Rue Victor Hugo Lille,incendie,2024-01-10,17:18,Lille,Maladie grave diagnostiquée à Lille,Équipements inondés,False,,,,,4,pending,2025-07-01 18:28:40,suspicieux,0,False,False
11b8e6df-5c31-41e6-9a30-d7a8b8641afb,3a0340ab-6fa2-4d84-a2f3-ce7439c085ab,87e1969c-3877-4d28-a553-70706c19d7f5,santé,Sophie,Girard,22,6,1956,Médecin,0646383465,sophie.girard@example.com,35 Rue Victor Hugo Bordeaux,maladie,2021-02-01,21:50,Bordeaux,Collision à Bordeaux,Frais médicaux,True,Sophie Andre,0627121293,,,2,approved,2025-07-01 18:28:40,valide,0,True,False
926125fa-a169-40ca-9225-e0d84a6b2c64,f4160057-a502-4617-ba27-1dfbadfde671,996ae240-3937-433a-8374-78cda1dff845,voyage,Luc,Bonnet,11,11,1974,Médecin,0641269891,luc.bonnet@example.com,59 Rue Victor Hugo Nantes,accident,2020-03-25,10:23,Nantes,Vol d’objets à Nantes,Murs et sol endommagés,False,,,,,0,approved,2025-07-01 18:28:40,suspicieux,0,True,False
cc87b61b-7334-4689-9a06-30687c1364f7,a5910ca8-5ad1-42a1-9670-c3cf341ecd14,5a787ffc-ad98-4f40-90c5-e3c9c832de37,santé,Anna,Andre,6,3,1974,Commerçant,0639156896,anna.andre@example.com,44 Rue de Paris Lyon,incendie,2025-01-14,19:14,Lyon,Vol d’objets à Lyon,Murs et sol endommagés,False,,,,,4,rejected,2025-07-01 18:28:40,suspicieux,0,False,False
beb4bbc0-5c43-46c4-8d64-e69f15b33bf5,463315ff-2dac-41e1-97b4-a312ec53df6d,f5d803a9-5f92-4624-a4d3-10688504817a,responsabilité civile,Anna,Fournier,20,9,1951,Médecin,0657693567,anna.fournier@example.com,33 Rue Victor Hugo Nantes,vol,2024-05-09,19:27,Nantes,Inondation à Nantes,Équipements inondés,True,Marie Durand,0632465246,,insurer6@example.com,2,pending,2025-07-01 18:28:40,suspicieux,0,False,False
312f2d5f-9d0d-4759-a47e-fca8142532aa,a978235b-9c72-4613-8ebb-a7483ae3ac34,d7f35ad5-841f-4e32-884c-b1de44a981db,professionnelle,Thomas,Moreau,10,10,1957,Commerçant,0613663666,thomas.moreau@example.com,10 Rue des Lilas Bordeaux,incendie,2024-04-04,10:10,Bordeaux,Incendie dans une maison à Bordeaux,Frais médicaux,False,,,,,3,pending,2025-07-01 18:28:40,suspicieux,0,False,False
065ac45e-4e58-499b-9933-cfcfa34178b3,8ba42b46-f40f-43f6-b0d0-152b85cdd3aa,01c07438-1eac-4846-8dc0-ae7429dd1079,santé,Marie,Moreau,12,7,1950,Artisan,0628429726,marie.moreau@example.com,16 Rue des Lilas Toulouse,maladie,2020-09-24,03:54,Toulouse,Vol d’objets à Toulouse,Frais médicaux,False,,,,,0,rejected,2025-07-01 18:28:40,suspicieux,0,True,True
1cc7bbab-3e45-471b-bc58-7206e229a17c,dd19bc8b-f47b-4b61-b0b3-f828ef510239,a05deae6-197e-485f-bda0-cb50fa40cf8c,santé,Pierre,Fournier,14,12,1998,Ingénieur,0669007608,pierre.fournier@example.com,71 Rue des Lilas Marseille,vol,2022-10-27,07:34,Marseille,Collision à Marseille,Pare-chocs endommagé,True,Jean Moreau,0670460919,,,2,pending,2025-07-01 18:28:40,suspicieux,0,False,False
f178d996-678c-48aa-989f-45575b569222,6d45517f-a342-4b7a-a456-923d45eb93bd,cd278bb3-221e-4ec1-8ad2-d5e5641b21ee,responsabilité civile,Pierre,Andre,7,2,1991,Enseignant,0626523557,pierre.andre@example.com,1 Rue de Paris Bordeaux,dégât des eaux,2020-07-10,07:20,Bordeaux,Vol d’objets à Bordeaux,Bijoux volés,False,,,,,3,approved,2025-07-01 18:28:40,suspicieux,0,False,False
81a7413b-e591-4d0e-8b3b-10c5247dc474,9a115c2d-cbbd-4ab6-9706-cb4e65f75ab0,57d078c4-6879-4a59-a439-f0ad45c56b3a,santé,Sophie,Bonnet,16,2,1952,Ingénieur,0660346941,sophie.bonnet@example.com,25 Rue des Lilas Lyon,vol,2022-05-05,00:31,Lyon,Maladie grave diagnostiquée à Lyon,Murs et sol endommagés,True,Thomas Lefevre,0663196234,REG6073,,5,pending,2025-07-01 18:28:40,suspicieux,0,False,False
42a43112-a3de-4160-8566-4f77d00c095b,c2fe30e2-1243-4834-990a-93aa53b7f721,c5fc32a6-2519-4ba3-a508-138d6e97166d,santé,Paul,Bonnet,21,3,1958,Artisan,0613412336,paul.bonnet@example.com,64 Rue des Lilas Bordeaux,dégât des eaux,2021-11-18,02:08,Bordeaux,Incendie dans une maison à Bordeaux,Équipements inondés,True,Clara Moreau,0610855998,,,1,approved,2025-07-01 18:28:40,suspicieux,0,False,False
abc77da8-2a52-477f-99ff-7b757e375555,76b9f2f7-581f-48ca-8b86-80f97833501a,62d3a6fc-32e6-4c80-ae55-29463f87cdf0,responsabilité civile,Pierre,Martin,28,3,1965,Enseignant,0669586290,pierre.martin@example.com,71 Rue Victor Hugo Marseille,vol,2024-12-20,09:21,Marseille,Maladie grave diagnostiquée à Marseille,Équipements inondés,False,,,,,1,pending,2025-07-01 18:28:40,suspicieux,0,False,False
6c805904-11e0-4983-b327-64a83de79e59,f7371e02-fdfd-46ac-b2aa-d2121352017d,3b2a3fd2-7cd6-491d-8061-c9d55d614bf4,responsabilité civile,Sophie,Bonnet,26,4,1999,Ingénieur,0637995717,sophie.bonnet@example.com,36 Rue Victor Hugo Strasbourg,maladie,2020-04-06,23:22,Strasbourg,Inondation à Strasbourg,Frais médicaux,False,,,,,0,approved,2025-07-01 18:28:40,suspicieux,0,False,False
3d20ad08-6e2b-4244-8b85-70e04a904b30,9371f6c5-839f-47aa-868a-e1301a1d9a79,6852e1c8-7049-4b71-a71f-bc8dd2544167,voyage,Marie,Fournier,3,4,1955,Artisan,0661058647,marie.fournier@example.com,73 Rue des Lilas Bordeaux,vol,2022-04-13,06:06,Bordeaux,Inondation à Bordeaux,Frais médicaux,True,Anna Girard,0611680636,,insurer7@example.com,0,rejected,2025-07-01 18:28:40,suspicieux,0,True,False
76216ac5-d4a3-4635-bab0-a1ed7f5cd6d8,517330e3-9ea0-4521-bf2c-f41548add415,b146f042-2f90-4462-9756-04fdfad5e578,professionnelle,Paul,Lefevre,27,9,1967,Enseignant,0616605430,paul.lefevre@example.com,26 Rue des Lilas Bordeaux,incendie,2021-06-03,05:44,Bordeaux,Collision à Bordeaux,Bijoux volés,True,Pierre Durand,0683769322,REG2968,insurer3@example.com,2,rejected,2025-07-01 18:28:40,suspicieux,0,False,False
ea99ad66-a413-4d74-b29e-d738f295045f,19e26193-dedc-42bc-86a3-eeca9782b09b,95f94e0b-2c8f-4bff-84cb-1b62588217f3,habitation,Paul,Fournier,28,7,1959,Enseignant,0669970143,paul.fournier@example.com,7 Rue des Lilas Strasbourg,incendie,2022-03-21,19:03,Strasbourg,Vol d’objets à Strasbourg,Murs et sol endommagés,True,Thomas Durand,0626229908,REG4482,insurer9@example.com,5,rejected,2025-07-01 18:28:40,valide,0,True,False
ff5e237b-b593-4f24-96ea-d3657f97d842,7ab5d6cf-3dc8-488e-8e92-e90d5a87311e,54f942ed-fc66-4aaf-9594-6e68978982c7,habitation,Anna,Fournier,18,12,1990,Artisan,0668860762,anna.fournier@example.com,81 Rue des Lilas Lyon,accident,2021-02-07,00:47,Lyon,Maladie grave diagnostiquée à Lyon,Bijoux volés,True,Thomas Durand,0674526697,REG5285,insurer3@example.com,4,rejected,2025-07-01 18:28:40,suspicieux,0,False,False
d0a2fcbf-a3ea-4b6c-a10c-6979210a76ee,5c893ccb-5701-443b-b221-72e95564fa0a,22f47fb7-805c-4ad8-81ee-29df72b78efd,professionnelle,Thomas,Girard,7,6,1988,Médecin,0663576791,thomas.girard@example.com,77 Rue de Paris Nantes,vol,2020-01-06,07:25,Nantes,Inondation à Nantes,Pare-chocs endommagé,False,,,,,1,pending,2025-07-01 18:28:40,valide,0,True,False
73f3c627-ddea-4f39-8ca6-f577d367bb6f,963a4218-e1fd-445f-ab97-1d4976813d2f,ce0f0728-ae31-42ee-9d63-9929cc02d460,transport,Clara,Dupont,10,6,1950,Ingénieur,0636660705,clara.dupont@example.com,61 Rue des Lilas Toulouse,accident,2023-10-29,04:42,Toulouse,Inondation à Toulouse,Équipements inondés,True,Sophie Lemoine,0637647573,,,1,approved,2025-07-01 18:28:40,valide,0,True,False
624cc362-f7ae-439e-988c-67e48e04bcb1,f0e31b2f-0a28-4ddf-889a-c2d82212b8ec,9b5fb1d5-eb03-4d10-8d17-312acc7e896d,professionnelle,Paul,Lemoine,9,10,2000,Enseignant,0637599495,paul.lemoine@example.com,50 Rue des Lilas Toulouse,incendie,2024-08-16,05:05,Toulouse,Collision à Toulouse,Murs et sol endommagés,True,Anna Lemoine,0667832898,REG1601,insurer7@example.com,1,approved,2025-07-01 18:28:40,suspicieux,0,False,False
bb7f4b28-7737-4604-8c8a-02958d4fbdba,50246084-25a1-4de4-ac7e-9976bcb6b39e,fbea1af9-2336-489f-9edb-786ce4391043,professionnelle,Jean,Lefevre,2,7,1950,Artisan,0661070501,jean.lefevre@example.com,16 Rue de Paris Nantes,accident,2020-04-27,02:59,Nantes,Vol d’objets à Nantes,Bijoux volés,False,,,,,2,approved,2025-07-01 18:28:40,valide,0,True,False
e1b8d421-e14b-436d-be93-504a4a192a08,451c6fc9-6c3f-42ef-90f0-93f12c90c8b1,504ba5dd-7aa0-4f6e-90c7-d800ff6bd833,responsabilité civile,Sophie,Durand,10,11,2000,Commerçant,0689217610,sophie.durand@example.com,24 Rue de Paris Nantes,incendie,2021-12-06,22:49,Nantes,Incendie dans une maison à Nantes,Frais médicaux,False,,,,,2,approved,2025-07-01 18:28:40,suspicieux,0,False,False
5d920210-6879-4db6-9c9e-7aed2fe89727,38032973-b6f3-4bd0-ac55-d06f4b39ef1c,696377fb-55f4-4117-9c4f-fffff98b8766,habitation,Paul,Dupont,19,4,1956,Commerçant,0626730148,paul.dupont@example.com,47 Rue de Paris Nantes,maladie,2024-01-04,15:15,Nantes,Vol d’objets à Nantes,Frais médicaux,True,Thomas Fournier,0641086582,,,0,approved,2025-07-01 18:28:40,suspicieux,0,False,False
f5be3aec-c9ff-4257-bfd0-5d6ad19854ab,b444d413-0bbd-4bec-a6ce-321ae410d2f2,7908a883-5364-4f4a-b756-fde819f24f17,automobile,Paul,Moreau,13,1,1984,Ingénieur,0622462359,paul.moreau@example.com,6 Rue de Paris Nice,accident,2024-06-12,20:09,Nice,Inondation à Nice,Frais médicaux,False,,,,,0,pending,2025-07-01 18:28:40,suspicieux,0,True,False
11cc69f4-4535-4e4c-8435-8e770cd72469,962327c4-2e49-4870-815e-be5ffbd81f2b,ffd46f44-ed2d-4461-aead-a9bb3ce00942,automobile,Emma,Andre,26,10,1997,Ingénieur,0633501092,emma.andre@example.com,36 Rue de Paris Toulouse,maladie,2023-05-03,20:29,Toulouse,Incendie dans une maison à Toulouse,Bijoux volés,True,Anna Andre,0647194050,REG2500,,0,rejected,2025-07-01 18:28:40,suspicieux,0,False,False
deeb8ed8-da4f-418f-9249-2fa0dc6352f8,3d0d09ca-a82c-4212-80e3-301d8ea7f6c5,3bc5dfba-8f82-4f07-a894-a88a7fdcbd1d,automobile,Jean,Lemoine,8,10,1971,Artisan,0678008569,jean.lemoine@example.com,71 Rue Victor Hugo Lille,accident,2021-04-17,15:10,Lille,Vol d’objets à Lille,Murs et sol endommagés,True,Luc Girard,0657175405,,insurer3@example.com,1,rejected,2025-07-01 18:28:40,valide,0,True,False
25dea6ab-fb0b-4354-b696-41d3a1622ff1,86ba2eeb-6589-4294-8747-8b1d43a62caf,7f3eb8c5-5a8c-41c1-9988-1ceacda1e5ec,transport,Emma,Lemoine,20,4,1995,Commerçant,0687618586,emma.lemoine@example.com,35 Rue de Paris Bordeaux,vol,2025-03-29,13:49,Bordeaux,Incendie dans une maison à Bordeaux,Équipements inondés,True,Paul Lefevre,0672771288,REG2447,,3,rejected,2025-07-01 18:28:40,valide,0,True,False
62144424-efeb-4b44-8786-22b7543db882,ef8e49a7-2940-45e8-9530-9eceb3aedf87,7ce7f80d-2423-4d87-9ca1-c1060b90cd75,voyage,Paul,Girard,24,9,1955,Enseignant,0679322944,paul.girard@example.com,13 Rue Victor Hugo Montpellier,dégât des eaux,2024-08-23,08:34,Montpellier,Collision à Montpellier,Équipements inondés,False,,,,,1,rejected,2025-07-01 18:28:40,suspicieux,0,False,False
968b5804-1a8f-488b-936c-e264282370a4,bf8a0ced-72ad-4954-a7ea-e3132a8f4d42,2ad56af9-c089-46d7-80a6-deb03f9a6c2e,professionnelle,Clara,Moreau,3,5,1962,Artisan,0626334801,clara.moreau@example.com,88 Rue des Lilas Bordeaux,incendie,2022-06-20,20:34,Bordeaux,Incendie dans une maison à Bordeaux,Murs et sol endommagés,True,Sophie Girard,0643879275,REG9667,,4,approved,2025-07-01 18:28:40,suspicieux,0,False,False
e8d0176a-633f-4884-a536-78a29b005203,8243d7f2-8277-47fb-b580-b9ca9d700794,32d50630-dc53-4860-a53f-e07f5d3ad1a9,transport,Jean,Durand,23,3,1958,Commerçant,0631861785,jean.durand@example.com,27 Rue de Paris Paris,maladie,2022-07-24,23:15,Paris,Incendie dans une maison à Paris,Bijoux volés,False,,,,,1,pending,2025-07-01 18:28:40,suspicieux,0,False,False
